,date,month,hour,holiday,weekday,Member type,count
549,2018-01-13,January,17,No,Saturday,Member,159
550,2018-01-13,January,18,No,Saturday,Casual,9
551,2018-01-13,January,18,No,Saturday,Member,129
552,2018-01-13,January,19,No,Saturday,Casual,9
553,2018-01-13,January,19,No,Saturday,Member,97
554,2018-01-13,January,20,No,Saturday,Casual,3
555,2018-01-13,January,20,No,Saturday,Member,94
556,2018-01-13,January,21,No,Saturday,Casual,3
557,2018-01-13,January,21,No,Saturday,Member,64
558,2018-01-13,January,22,No,Saturday,Casual,1
559,2018-01-13,January,22,No,Saturday,Member,41
560,2018-01-13,January,23,No,Saturday,Casual,3
561,2018-01-13,January,23,No,Saturday,Member,38
562,2018-01-14,January,0,No,Sunday,Casual,4
563,2018-01-14,January,0,No,Sunday,Member,29
564,2018-01-14,January,1,No,Sunday,Member,27
565,2018-01-14,January,2,No,Sunday,Casual,3
566,2018-01-14,January,2,No,Sunday,Member,5
567,2018-01-14,January,3,No,Sunday,Member,8
568,2018-01-14,January,4,No,Sunday,Member,5
569,2018-01-14,January,5,No,Sunday,Member,3
570,2018-01-14,January,6,No,Sunday,Casual,4
571,2018-01-14,January,6,No,Sunday,Member,8
572,2018-01-14,January,7,No,Sunday,Member,32
573,2018-01-14,January,8,No,Sunday,Casual,3
574,2018-01-14,January,8,No,Sunday,Member,48
575,2018-01-14,January,9,No,Sunday,Casual,8
576,2018-01-14,January,9,No,Sunday,Member,88
577,2018-01-14,January,10,No,Sunday,Casual,31
578,2018-01-14,January,10,No,Sunday,Member,135
579,2018-01-14,January,11,No,Sunday,Casual,25
580,2018-01-14,January,11,No,Sunday,Member,204
581,2018-01-14,January,12,No,Sunday,Casual,29
582,2018-01-14,January,12,No,Sunday,Member,208
583,2018-01-14,January,13,No,Sunday,Casual,29
584,2018-01-14,January,13,No,Sunday,Member,195
585,2018-01-14,January,14,No,Sunday,Casual,34
586,2018-01-14,January,14,No,Sunday,Member,175
587,2018-01-14,January,15,No,Sunday,Casual,44
588,2018-01-14,January,15,No,Sunday,Member,207
589,2018-01-14,January,16,No,Sunday,Casual,12
590,2018-01-14,January,16,No,Sunday,Member,186
591,2018-01-14,January,17,No,Sunday,Casual,19
592,2018-01-14,January,17,No,Sunday,Member,138
593,2018-01-14,January,18,No,Sunday,Casual,11
594,2018-01-14,January,18,No,Sunday,Member,123
595,2018-01-14,January,19,No,Sunday,Casual,6
596,2018-01-14,January,19,No,Sunday,Member,69
597,2018-01-14,January,20,No,Sunday,Member,60
598,2018-01-14,January,21,No,Sunday,Casual,7
599,2018-01-14,January,21,No,Sunday,Member,50
600,2018-01-14,January,22,No,Sunday,Casual,2
601,2018-01-14,January,22,No,Sunday,Member,41
602,2018-01-14,January,23,No,Sunday,Casual,1
603,2018-01-14,January,23,No,Sunday,Member,24
604,2018-01-15,January,0,No,Monday,Casual,2
605,2018-01-15,January,0,No,Monday,Member,18
606,2018-01-15,January,1,No,Monday,Casual,3
607,2018-01-15,January,1,No,Monday,Member,14
608,2018-01-15,January,2,No,Monday,Casual,2
609,2018-01-15,January,2,No,Monday,Member,6
610,2018-01-15,January,3,No,Monday,Member,4
611,2018-01-15,January,4,No,Monday,Member,13
612,2018-01-15,January,5,No,Monday,Member,17
613,2018-01-15,January,6,No,Monday,Casual,2
614,2018-01-15,January,6,No,Monday,Member,25
615,2018-01-15,January,7,No,Monday,Casual,1
616,2018-01-15,January,7,No,Monday,Member,74
617,2018-01-15,January,8,No,Monday,Casual,12
618,2018-01-15,January,8,No,Monday,Member,147
619,2018-01-15,January,9,No,Monday,Casual,7
620,2018-01-15,January,9,No,Monday,Member,162
621,2018-01-15,January,10,No,Monday,Casual,20
622,2018-01-15,January,10,No,Monday,Member,175
623,2018-01-15,January,11,No,Monday,Casual,33
624,2018-01-15,January,11,No,Monday,Member,208
625,2018-01-15,January,12,No,Monday,Casual,37
626,2018-01-15,January,12,No,Monday,Member,207
627,2018-01-15,January,13,No,Monday,Casual,33
628,2018-01-15,January,13,No,Monday,Member,228
629,2018-01-15,January,14,No,Monday,Casual,28
630,2018-01-15,January,14,No,Monday,Member,225
631,2018-01-15,January,15,No,Monday,Casual,46
632,2018-01-15,January,15,No,Monday,Member,232
633,2018-01-15,January,16,No,Monday,Casual,32
634,2018-01-15,January,16,No,Monday,Member,260
635,2018-01-15,January,17,No,Monday,Casual,29
636,2018-01-15,January,17,No,Monday,Member,310
637,2018-01-15,January,18,No,Monday,Casual,18
638,2018-01-15,January,18,No,Monday,Member,238
639,2018-01-15,January,19,No,Monday,Casual,4
640,2018-01-15,January,19,No,Monday,Member,166
641,2018-01-15,January,20,No,Monday,Casual,9
642,2018-01-15,January,20,No,Monday,Member,96
643,2018-01-15,January,21,No,Monday,Casual,8
644,2018-01-15,January,21,No,Monday,Member,85
645,2018-01-15,January,22,No,Monday,Casual,4
646,2018-01-15,January,22,No,Monday,Member,51
647,2018-01-15,January,23,No,Monday,Casual,2
648,2018-01-15,January,23,No,Monday,Member,30
649,2018-01-16,January,0,No,Tuesday,Casual,1
650,2018-01-16,January,0,No,Tuesday,Member,7
651,2018-01-16,January,1,No,Tuesday,Casual,2
652,2018-01-16,January,1,No,Tuesday,Member,5
653,2018-01-16,January,2,No,Tuesday,Member,6
654,2018-01-16,January,3,No,Tuesday,Member,2
655,2018-01-16,January,4,No,Tuesday,Member,13
656,2018-01-16,January,5,No,Tuesday,Casual,2
657,2018-01-16,January,5,No,Tuesday,Member,70
658,2018-01-16,January,6,No,Tuesday,Casual,5
659,2018-01-16,January,6,No,Tuesday,Member,211
660,2018-01-16,January,7,No,Tuesday,Casual,8
661,2018-01-16,January,7,No,Tuesday,Member,519
662,2018-01-16,January,8,No,Tuesday,Casual,21
663,2018-01-16,January,8,No,Tuesday,Member,978
664,2018-01-16,January,9,No,Tuesday,Casual,17
665,2018-01-16,January,9,No,Tuesday,Member,459
666,2018-01-16,January,10,No,Tuesday,Casual,10
667,2018-01-16,January,10,No,Tuesday,Member,171
668,2018-01-16,January,11,No,Tuesday,Casual,17
669,2018-01-16,January,11,No,Tuesday,Member,208
670,2018-01-16,January,12,No,Tuesday,Casual,22
671,2018-01-16,January,12,No,Tuesday,Member,223
672,2018-01-16,January,13,No,Tuesday,Casual,18
673,2018-01-16,January,13,No,Tuesday,Member,187
674,2018-01-16,January,14,No,Tuesday,Casual,36
675,2018-01-16,January,14,No,Tuesday,Member,173
676,2018-01-16,January,15,No,Tuesday,Casual,31
677,2018-01-16,January,15,No,Tuesday,Member,300
678,2018-01-16,January,16,No,Tuesday,Casual,31
679,2018-01-16,January,16,No,Tuesday,Member,455
680,2018-01-16,January,17,No,Tuesday,Casual,38
681,2018-01-16,January,17,No,Tuesday,Member,872
682,2018-01-16,January,18,No,Tuesday,Casual,19
683,2018-01-16,January,18,No,Tuesday,Member,718
684,2018-01-16,January,19,No,Tuesday,Casual,28
685,2018-01-16,January,19,No,Tuesday,Member,372
686,2018-01-16,January,20,No,Tuesday,Casual,8
687,2018-01-16,January,20,No,Tuesday,Member,245
688,2018-01-16,January,21,No,Tuesday,Casual,12
689,2018-01-16,January,21,No,Tuesday,Member,153
690,2018-01-16,January,22,No,Tuesday,Casual,33
691,2018-01-16,January,22,No,Tuesday,Member,68
692,2018-01-16,January,23,No,Tuesday,Casual,25
693,2018-01-16,January,23,No,Tuesday,Member,37
694,2018-01-17,January,0,No,Wednesday,Casual,2
695,2018-01-17,January,0,No,Wednesday,Member,7
696,2018-01-17,January,1,No,Wednesday,Casual,2
697,2018-01-17,January,1,No,Wednesday,Member,9
698,2018-01-17,January,2,No,Wednesday,Member,4
699,2018-01-17,January,3,No,Wednesday,Member,5
700,2018-01-17,January,4,No,Wednesday,Member,6
701,2018-01-17,January,5,No,Wednesday,Member,51
702,2018-01-17,January,6,No,Wednesday,Casual,4
703,2018-01-17,January,6,No,Wednesday,Member,92
704,2018-01-17,January,7,No,Wednesday,Casual,2
705,2018-01-17,January,7,No,Wednesday,Member,264
706,2018-01-17,January,8,No,Wednesday,Casual,13
707,2018-01-17,January,8,No,Wednesday,Member,478
708,2018-01-17,January,9,No,Wednesday,Casual,6
709,2018-01-17,January,9,No,Wednesday,Member,257
710,2018-01-17,January,10,No,Wednesday,Casual,3
711,2018-01-17,January,10,No,Wednesday,Member,122
712,2018-01-17,January,11,No,Wednesday,Casual,9
713,2018-01-17,January,11,No,Wednesday,Member,117
714,2018-01-17,January,12,No,Wednesday,Casual,4
715,2018-01-17,January,12,No,Wednesday,Member,154
716,2018-01-17,January,13,No,Wednesday,Casual,7
717,2018-01-17,January,13,No,Wednesday,Member,131
718,2018-01-17,January,14,No,Wednesday,Casual,4
719,2018-01-17,January,14,No,Wednesday,Member,118
720,2018-01-17,January,15,No,Wednesday,Casual,9
721,2018-01-17,January,15,No,Wednesday,Member,167
722,2018-01-17,January,16,No,Wednesday,Casual,8
723,2018-01-17,January,16,No,Wednesday,Member,338
724,2018-01-17,January,17,No,Wednesday,Casual,13
725,2018-01-17,January,17,No,Wednesday,Member,599
726,2018-01-17,January,18,No,Wednesday,Casual,17
727,2018-01-17,January,18,No,Wednesday,Member,485
728,2018-01-17,January,19,No,Wednesday,Casual,8
729,2018-01-17,January,19,No,Wednesday,Member,249
730,2018-01-17,January,20,No,Wednesday,Casual,3
731,2018-01-17,January,20,No,Wednesday,Member,163
732,2018-01-17,January,21,No,Wednesday,Casual,5
733,2018-01-17,January,21,No,Wednesday,Member,96
734,2018-01-17,January,22,No,Wednesday,Casual,4
735,2018-01-17,January,22,No,Wednesday,Member,46
736,2018-01-17,January,23,No,Wednesday,Casual,1
737,2018-01-17,January,23,No,Wednesday,Member,26
738,2018-01-18,January,0,No,Thursday,Member,12
739,2018-01-18,January,1,No,Thursday,Member,2
740,2018-01-18,January,2,No,Thursday,Member,3
741,2018-01-18,January,3,No,Thursday,Member,1
742,2018-01-18,January,4,No,Thursday,Casual,2
743,2018-01-18,January,4,No,Thursday,Member,5
744,2018-01-18,January,5,No,Thursday,Casual,1
745,2018-01-18,January,5,No,Thursday,Member,55
746,2018-01-18,January,6,No,Thursday,Casual,3
747,2018-01-18,January,6,No,Thursday,Member,168
748,2018-01-18,January,7,No,Thursday,Casual,5
749,2018-01-18,January,7,No,Thursday,Member,414
750,2018-01-18,January,8,No,Thursday,Casual,13
751,2018-01-18,January,8,No,Thursday,Member,733
752,2018-01-18,January,9,No,Thursday,Casual,14
753,2018-01-18,January,9,No,Thursday,Member,412
754,2018-01-18,January,10,No,Thursday,Casual,9
755,2018-01-18,January,10,No,Thursday,Member,161
756,2018-01-18,January,11,No,Thursday,Casual,16
757,2018-01-18,January,11,No,Thursday,Member,171
758,2018-01-18,January,12,No,Thursday,Casual,30
759,2018-01-18,January,12,No,Thursday,Member,239
760,2018-01-18,January,13,No,Thursday,Casual,38
761,2018-01-18,January,13,No,Thursday,Member,206
762,2018-01-18,January,14,No,Thursday,Casual,27
763,2018-01-18,January,14,No,Thursday,Member,178
764,2018-01-18,January,15,No,Thursday,Casual,41
765,2018-01-18,January,15,No,Thursday,Member,255
766,2018-01-18,January,16,No,Thursday,Casual,37
767,2018-01-18,January,16,No,Thursday,Member,445
768,2018-01-18,January,17,No,Thursday,Casual,38
769,2018-01-18,January,17,No,Thursday,Member,798
770,2018-01-18,January,18,No,Thursday,Casual,17
771,2018-01-18,January,18,No,Thursday,Member,630
772,2018-01-18,January,19,No,Thursday,Casual,11
773,2018-01-18,January,19,No,Thursday,Member,405
774,2018-01-18,January,20,No,Thursday,Casual,11
775,2018-01-18,January,20,No,Thursday,Member,274
776,2018-01-18,January,21,No,Thursday,Casual,9
777,2018-01-18,January,21,No,Thursday,Member,155
778,2018-01-18,January,22,No,Thursday,Casual,4
779,2018-01-18,January,22,No,Thursday,Member,102
780,2018-01-18,January,23,No,Thursday,Member,47
781,2018-01-19,January,0,No,Friday,Casual,2
782,2018-01-19,January,0,No,Friday,Member,24
783,2018-01-19,January,1,No,Friday,Casual,1
784,2018-01-19,January,1,No,Friday,Member,8
785,2018-01-19,January,2,No,Friday,Member,4
786,2018-01-19,January,3,No,Friday,Member,5
787,2018-01-19,January,4,No,Friday,Casual,4
788,2018-01-19,January,4,No,Friday,Member,7
789,2018-01-19,January,5,No,Friday,Casual,2
790,2018-01-19,January,5,No,Friday,Member,53
791,2018-01-19,January,6,No,Friday,Casual,5
792,2018-01-19,January,6,No,Friday,Member,177
793,2018-01-19,January,7,No,Friday,Casual,3
794,2018-01-19,January,7,No,Friday,Member,430
795,2018-01-19,January,8,No,Friday,Casual,23
796,2018-01-19,January,8,No,Friday,Member,863
797,2018-01-19,January,9,No,Friday,Casual,36
798,2018-01-19,January,9,No,Friday,Member,444
799,2018-01-19,January,10,No,Friday,Casual,20
800,2018-01-19,January,10,No,Friday,Member,200
801,2018-01-19,January,11,No,Friday,Casual,43
802,2018-01-19,January,11,No,Friday,Member,278
803,2018-01-19,January,12,No,Friday,Casual,73
804,2018-01-19,January,12,No,Friday,Member,326
805,2018-01-19,January,13,No,Friday,Casual,83
806,2018-01-19,January,13,No,Friday,Member,311
807,2018-01-19,January,14,No,Friday,Casual,69
808,2018-01-19,January,14,No,Friday,Member,271
809,2018-01-19,January,15,No,Friday,Casual,100
810,2018-01-19,January,15,No,Friday,Member,389
811,2018-01-19,January,16,No,Friday,Casual,113
812,2018-01-19,January,16,No,Friday,Member,588
813,2018-01-19,January,17,No,Friday,Casual,69
814,2018-01-19,January,17,No,Friday,Member,882
815,2018-01-19,January,18,No,Friday,Casual,50
816,2018-01-19,January,18,No,Friday,Member,630
817,2018-01-19,January,19,No,Friday,Casual,25
818,2018-01-19,January,19,No,Friday,Member,374
819,2018-01-19,January,20,No,Friday,Casual,18
820,2018-01-19,January,20,No,Friday,Member,194
821,2018-01-19,January,21,No,Friday,Casual,27
822,2018-01-19,January,21,No,Friday,Member,156
823,2018-01-19,January,22,No,Friday,Casual,15
824,2018-01-19,January,22,No,Friday,Member,115
825,2018-01-19,January,23,No,Friday,Casual,13
826,2018-01-19,January,23,No,Friday,Member,81
827,2018-01-20,January,0,No,Saturday,Casual,6
828,2018-01-20,January,0,No,Saturday,Member,64
829,2018-01-20,January,1,No,Saturday,Casual,11
830,2018-01-20,January,1,No,Saturday,Member,33
831,2018-01-20,January,2,No,Saturday,Casual,3
832,2018-01-20,January,2,No,Saturday,Member,23
833,2018-01-20,January,3,No,Saturday,Casual,6
834,2018-01-20,January,3,No,Saturday,Member,15
835,2018-01-20,January,4,No,Saturday,Casual,2
836,2018-01-20,January,4,No,Saturday,Member,2
837,2018-01-20,January,5,No,Saturday,Casual,1
838,2018-01-20,January,5,No,Saturday,Member,11
839,2018-01-20,January,6,No,Saturday,Casual,1
840,2018-01-20,January,6,No,Saturday,Member,16
841,2018-01-20,January,7,No,Saturday,Casual,5
842,2018-01-20,January,7,No,Saturday,Member,61
843,2018-01-20,January,8,No,Saturday,Casual,20
844,2018-01-20,January,8,No,Saturday,Member,152
845,2018-01-20,January,9,No,Saturday,Casual,56
846,2018-01-20,January,9,No,Saturday,Member,236
847,2018-01-20,January,10,No,Saturday,Casual,116
848,2018-01-20,January,10,No,Saturday,Member,381
849,2018-01-20,January,11,No,Saturday,Casual,206
850,2018-01-20,January,11,No,Saturday,Member,486
851,2018-01-20,January,12,No,Saturday,Casual,215
852,2018-01-20,January,12,No,Saturday,Member,541
853,2018-01-20,January,13,No,Saturday,Casual,279
854,2018-01-20,January,13,No,Saturday,Member,544
855,2018-01-20,January,14,No,Saturday,Casual,288
856,2018-01-20,January,14,No,Saturday,Member,583
857,2018-01-20,January,15,No,Saturday,Casual,290
858,2018-01-20,January,15,No,Saturday,Member,627
859,2018-01-20,January,16,No,Saturday,Casual,331
860,2018-01-20,January,16,No,Saturday,Member,543
861,2018-01-20,January,17,No,Saturday,Casual,211
862,2018-01-20,January,17,No,Saturday,Member,425
863,2018-01-20,January,18,No,Saturday,Casual,69
864,2018-01-20,January,18,No,Saturday,Member,302
865,2018-01-20,January,19,No,Saturday,Casual,54
866,2018-01-20,January,19,No,Saturday,Member,234
867,2018-01-20,January,20,No,Saturday,Casual,41
868,2018-01-20,January,20,No,Saturday,Member,154
869,2018-01-20,January,21,No,Saturday,Casual,27
870,2018-01-20,January,21,No,Saturday,Member,102
871,2018-01-20,January,22,No,Saturday,Casual,25
872,2018-01-20,January,22,No,Saturday,Member,131
873,2018-01-20,January,23,No,Saturday,Casual,21
874,2018-01-20,January,23,No,Saturday,Member,83
875,2018-01-21,January,0,No,Sunday,Casual,13
876,2018-01-21,January,0,No,Sunday,Member,71
877,2018-01-21,January,1,No,Sunday,Casual,14
878,2018-01-21,January,1,No,Sunday,Member,67
879,2018-01-21,January,2,No,Sunday,Casual,7
880,2018-01-21,January,2,No,Sunday,Member,44
881,2018-01-21,January,3,No,Sunday,Member,21
882,2018-01-21,January,4,No,Sunday,Casual,1
883,2018-01-21,January,4,No,Sunday,Member,9
884,2018-01-21,January,5,No,Sunday,Member,5
885,2018-01-21,January,6,No,Sunday,Member,17
886,2018-01-21,January,7,No,Sunday,Casual,7
887,2018-01-21,January,7,No,Sunday,Member,48
888,2018-01-21,January,8,No,Sunday,Casual,25
889,2018-01-21,January,8,No,Sunday,Member,120
890,2018-01-21,January,9,No,Sunday,Casual,44
891,2018-01-21,January,9,No,Sunday,Member,197
892,2018-01-21,January,10,No,Sunday,Casual,100
893,2018-01-21,January,10,No,Sunday,Member,362
894,2018-01-21,January,11,No,Sunday,Casual,147
895,2018-01-21,January,11,No,Sunday,Member,399
896,2018-01-21,January,12,No,Sunday,Casual,132
897,2018-01-21,January,12,No,Sunday,Member,444
898,2018-01-21,January,13,No,Sunday,Casual,195
899,2018-01-21,January,13,No,Sunday,Member,420
900,2018-01-21,January,14,No,Sunday,Casual,240
901,2018-01-21,January,14,No,Sunday,Member,561
902,2018-01-21,January,15,No,Sunday,Casual,207
903,2018-01-21,January,15,No,Sunday,Member,504
904,2018-01-21,January,16,No,Sunday,Casual,158
905,2018-01-21,January,16,No,Sunday,Member,407
906,2018-01-21,January,17,No,Sunday,Casual,92
907,2018-01-21,January,17,No,Sunday,Member,346
908,2018-01-21,January,18,No,Sunday,Casual,66
909,2018-01-21,January,18,No,Sunday,Member,319
910,2018-01-21,January,19,No,Sunday,Casual,28
911,2018-01-21,January,19,No,Sunday,Member,181
912,2018-01-21,January,20,No,Sunday,Casual,18
913,2018-01-21,January,20,No,Sunday,Member,155
914,2018-01-21,January,21,No,Sunday,Casual,35
915,2018-01-21,January,21,No,Sunday,Member,142
916,2018-01-21,January,22,No,Sunday,Casual,27
917,2018-01-21,January,22,No,Sunday,Member,87
918,2018-01-21,January,23,No,Sunday,Casual,16
919,2018-01-21,January,23,No,Sunday,Member,44
920,2018-01-22,January,0,No,Monday,Casual,9
921,2018-01-22,January,0,No,Monday,Member,21
922,2018-01-22,January,1,No,Monday,Casual,1
923,2018-01-22,January,1,No,Monday,Member,7
924,2018-01-22,January,2,No,Monday,Casual,2
925,2018-01-22,January,2,No,Monday,Member,8
926,2018-01-22,January,3,No,Monday,Casual,1
927,2018-01-22,January,3,No,Monday,Member,8
928,2018-01-22,January,4,No,Monday,Member,12
929,2018-01-22,January,5,No,Monday,Member,65
930,2018-01-22,January,6,No,Monday,Casual,7
931,2018-01-22,January,6,No,Monday,Member,252
932,2018-01-22,January,7,No,Monday,Casual,12
933,2018-01-22,January,7,No,Monday,Member,629
934,2018-01-22,January,8,No,Monday,Casual,28
935,2018-01-22,January,8,No,Monday,Member,1072
936,2018-01-22,January,9,No,Monday,Casual,27
937,2018-01-22,January,9,No,Monday,Member,487
938,2018-01-22,January,10,No,Monday,Casual,44
939,2018-01-22,January,10,No,Monday,Member,243
940,2018-01-22,January,11,No,Monday,Casual,41
941,2018-01-22,January,11,No,Monday,Member,342
942,2018-01-22,January,12,No,Monday,Casual,65
943,2018-01-22,January,12,No,Monday,Member,367
944,2018-01-22,January,13,No,Monday,Casual,72
945,2018-01-22,January,13,No,Monday,Member,396
946,2018-01-22,January,14,No,Monday,Casual,81
947,2018-01-22,January,14,No,Monday,Member,307
948,2018-01-22,January,15,No,Monday,Casual,116
949,2018-01-22,January,15,No,Monday,Member,413
950,2018-01-22,January,16,No,Monday,Casual,110
951,2018-01-22,January,16,No,Monday,Member,621
952,2018-01-22,January,17,No,Monday,Casual,107
953,2018-01-22,January,17,No,Monday,Member,1108
954,2018-01-22,January,18,No,Monday,Casual,55
955,2018-01-22,January,18,No,Monday,Member,864
956,2018-01-22,January,19,No,Monday,Casual,44
957,2018-01-22,January,19,No,Monday,Member,530
958,2018-01-22,January,20,No,Monday,Casual,47
959,2018-01-22,January,20,No,Monday,Member,326
960,2018-01-22,January,21,No,Monday,Casual,24
961,2018-01-22,January,21,No,Monday,Member,214
962,2018-01-22,January,22,No,Monday,Casual,11
963,2018-01-22,January,22,No,Monday,Member,125
964,2018-01-22,January,23,No,Monday,Casual,9
